"number";"r IL_meas";"i IL_meas"
551;0.524878;0
552;0.898027;0
553;0.551145;0
554;0.406381;0
555;0.658059;0
556;0.492786;0
557;1.00791;0
558;0.652213;0
559;0.958449;0
560;0.571527;0
561;0.433074;0
562;0.429191;0
563;0.416224;0
564;0.332491;0
565;0.286427;0
566;0.620957;0
567;0.588568;0
568;0.440904;0
569;0.438091;0
570;0.373373;0
571;0.78762;0
572;0.553327;0
573;0.816584;0
574;0.513299;0
575;0.624622;0
576;0.872168;0
577;0.462435;0
578;0.548159;0
579;0.465996;0
580;0.535246;0
581;0.428452;0
582;0.599535;0
583;0.50304;0
584;0.315519;0
585;0.589065;0
586;0.853157;0
587;0.260586;0
588;0.365389;0
589;0.370891;0
590;0.385927;0
591;0.661729;0
592;0.892824;0
593;0.528412;0
594;0.441256;0
595;0.429212;0
596;0.55198;0
597;0.377648;0
598;0.624979;0
599;0.475038;0
600;0.681616;0
601;0.491111;0
602;0.624527;0
603;0.503686;0
604;0.483174;0
605;0.765733;0
606;0.864999;0
607;0.66902;0
608;0.468318;0
609;0.601262;0
610;0.498909;0
611;0.677696;0
612;0.653621;0
613;0.394899;0
614;0.581258;0
615;0.515307;0
616;0.455112;0
617;0.556851;0
618;0.405669;0
619;0.617395;0
620;0.473362;0
621;0.361519;0
622;0.546485;0
623;0.474743;0
624;0.506345;0
625;0.396864;0
626;0.431876;0
627;0.500951;0
628;0.372858;0
629;0.760592;0
630;0.480655;0
631;0.605549;0
632;0.60262;0
633;0.450868;0
634;0.760403;0
635;0.357497;0
636;0.257731;0
637;0.373354;0
638;0.92344;0
639;0.543897;0
640;0.665953;0
641;0.598009;0
642;0.773824;0
643;0.535236;0
644;0.348456;0
645;0.409277;0
646;0.373653;0
647;0.383233;0
648;0.635337;0
649;0.789665;0
650;0.364564;0
651;1.00991;0
652;0.822259;0
653;0.39656;0
654;0.500401;0
655;0.498708;0
656;0.535297;0
657;0.372982;0
658;0.499508;0
659;0.518382;0
660;0.590298;0
661;0.606377;0
662;0.356709;0
663;0.390132;0
664;0.843066;0
665;0.442929;0
666;0.392921;0
667;0.412813;0
668;0.441251;0
669;0.488968;0
670;0.359729;0
671;0.595924;0
672;0.576619;0
673;0.282429;0
674;0.433398;0
675;0.579973;0
676;0.406521;0
677;0.496545;0
678;0.621252;0
679;0.507706;0
680;0.366895;0
681;0.524134;0
682;0.623489;0
683;0.502868;0
684;0.567374;0
685;0.729257;0
686;0.495948;0
687;0.481449;0
688;0.617979;0
689;0.55806;0
690;0.660214;0
691;0.454826;0
692;0.721555;0
693;0.675203;0
694;0.872356;0
695;0.409698;0
696;0.694049;0
697;0.738548;0
698;0.39711;0
699;0.483751;0
700;0.728363;0
701;0.571067;0
702;0.37335;0
703;0.55206;0
704;0.376627;0
705;0.507514;0
706;0.673113;0
707;0.294745;0
708;0.394663;0
709;0.725882;0
710;0.623306;0
711;1.02848;0
712;0.507479;0
713;0.372448;0
714;0.436986;0
715;0.53568;0
716;0.48717;0
717;0.407474;0
718;0.29684;0
719;0.819941;0
720;0.38013;0
721;0.621845;0
722;0.874318;0
723;0.530196;0
724;0.625926;0
725;0.624136;0
726;0.611447;0
727;0.357941;0
728;0.590554;0
729;0.369613;0
730;0.483246;0
731;0.853665;0
732;0.650611;0
733;0.327764;0
734;0.734444;0
735;0.435103;0
736;0.592718;0
737;0.551983;0
738;0.415524;0
739;0.637696;0
740;0.444367;0
741;0.786707;0
742;0.606742;0
743;0.580749;0
744;0.612473;0
745;0.863139;0
746;0.364685;0
747;0.401916;0
748;0.651263;0
749;0.603919;0
750;0.458584;0
751;0.454119;0
752;0.44922;0
753;0.423148;0
754;0.686413;0
755;0.651205;0
756;0.462533;0
757;0.344934;0
758;0.382086;0
759;0.582563;0
760;0.415158;0
761;0.419686;0
762;0.580961;0
763;0.727729;0
764;0.770525;0
765;0.502345;0
766;0.452578;0
767;0.526695;0
768;0.894908;0
769;0.841346;0
770;0.538812;0
771;0.482373;0
772;0.689706;0
773;0.417286;0
774;0.444099;0
775;0.440786;0
776;0.528332;0
777;0.95286;0
778;0.343471;0
779;0.504945;0
780;0.962589;0
781;0.359122;0
782;0.529098;0
783;0.320435;0
784;0.365191;0
785;0.398869;0
786;0.754805;0
787;0.585482;0
788;0.426446;0
789;0.668275;0
790;0.423922;0
791;0.575809;0
792;0.548216;0
793;0.455099;0
794;0.339233;0
795;0.689305;0
796;0.552603;0
797;0.401599;0
798;0.538534;0
799;0.619022;0
800;0.6744;0
801;0.284521;0
802;0.814733;0
