"number";"r IL_meas";"i IL_meas"
1469;1.01872;0
1470;1.25575;0
1471;1.18928;0
1472;1.22428;0
1473;1.29744;0
1474;1.17579;0
1475;1.30546;0
1476;1.29623;0
1477;1.31627;0
1478;1.2235;0
1479;1.39399;0
1480;1.1639;0
1481;1.1629;0
1482;1.02421;0
1483;1.22212;0
1484;1.09368;0
1485;1.1086;0
1486;1.17786;0
1487;1.12119;0
1488;1.23448;0
1489;1.17509;0
1490;1.29387;0
1491;1.12643;0
1492;1.20071;0
1493;1.29584;0
1494;1.20387;0
1495;1.24242;0
1496;1.13452;0
1497;1.08859;0
1498;1.24847;0
1499;1.2645;0
1500;1.1229;0
1501;1.26098;0
1502;1.00956;0
1503;1.18486;0
1504;1.31455;0
1505;1.21344;0
1506;1.20351;0
1507;1.31185;0
1508;1.24436;0
1509;1.45359;0
1510;1.2507;0
1511;1.13282;0
1512;1.04321;0
1513;1.07105;0
1514;1.2416;0
1515;1.31106;0
1516;1.24323;0
1517;1.17845;0
1518;1.33878;0
1519;1.36669;0
1520;1.39892;0
1521;1.15901;0
1522;1.13983;0
1523;1.13832;0
1524;1.20493;0
1525;1.18693;0
1526;1.35375;0
1527;1.17951;0
1528;1.03719;0
1529;1.31565;0
1530;1.15284;0
1531;1.22402;0
1532;1.14759;0
1533;1.11977;0
1534;1.11738;0
1535;1.22335;0
1536;1.30646;0
1537;1.23364;0
1538;1.11621;0
1539;1.1029;0
1540;1.20711;0
1541;1.0988;0
1542;1.05876;0
1543;1.2824;0
1544;1.18753;0
1545;1.14403;0
1546;1.3429;0
1547;1.18792;0
1548;1.13858;0
1549;1.04365;0
1550;1.22397;0
1551;1.34931;0
1552;1.43693;0
1553;1.2766;0
1554;1.26068;0
1555;0.991493;0
1556;1.28721;0
1557;1.11957;0
1558;1.26626;0
1559;1.10754;0
1560;1.11565;0
1561;1.27607;0
1562;1.12406;0
1563;1.17747;0
1564;1.2113;0
1565;1.31282;0
1566;1.13545;0
1567;1.29189;0
1568;1.13936;0
1569;1.149;0
1570;1.22352;0
1571;1.52562;0
1572;1.27598;0
1573;1.14109;0
1574;1.18179;0
1575;1.13571;0
1576;1.27901;0
1577;1.28175;0
1578;1.19595;0
1579;1.36739;0
1580;1.46086;0
1581;1.0388;0
1582;1.28004;0
1583;1.28255;0
1584;1.27172;0
1585;1.09413;0
1586;1.2978;0
1587;1.25517;0
1588;1.21726;0
1589;1.16257;0
1590;1.16121;0
1591;1.29825;0
1592;1.13938;0
1593;1.10463;0
1594;1.08197;0
1595;1.15143;0
1596;1.19548;0
1597;1.13581;0
1598;1.16431;0
1599;1.21919;0
1600;1.11592;0
1601;1.05822;0
1602;1.24248;0
1603;1.21344;0
1604;1.246;0
1605;1.11459;0
1606;1.25202;0
1607;1.24096;0
1608;1.23203;0
1609;1.0997;0
1610;1.64288;0
1611;1.26033;0
1612;1.18121;0
1613;1.40197;0
1614;1.04899;0
1615;1.21513;0
1616;1.20107;0
1617;1.03461;0
1618;1.09996;0
1619;1.17719;0
1620;1.12991;0
1621;1.22877;0
1622;1.13426;0
1623;1.07683;0
1624;1.24938;0
1625;1.41216;0
1626;1.19962;0
1627;1.20906;0
1628;1.34999;0
1629;1.13745;0
1630;1.06778;0
1631;1.13126;0
1632;1.24399;0
1633;1.33725;0
1634;1.16359;0
1635;1.11482;0
1636;1.26182;0
1637;1.18857;0
1638;1.33053;0
1639;1.22269;0
1640;1.34583;0
1641;1.1984;0
1642;1.26977;0
1643;1.26667;0
1644;1.15274;0
1645;1.11866;0
1646;1.22505;0
1647;1.09963;0
1648;1.18873;0
1649;1.06216;0
1650;1.29779;0
1651;1.12194;0
1652;1.14074;0
1653;1.21076;0
1654;1.23001;0
1655;1.14489;0
1656;1.24307;0
1657;1.37015;0
1658;1.36416;0
1659;1.12772;0
1660;1.37908;0
1661;1.16252;0
1662;1.13569;0
1663;1.28465;0
1664;1.20285;0
1665;1.18941;0
1666;1.11941;0
1667;1.12967;0
1668;1.14146;0
1669;1.20312;0
1670;1.36875;0
1671;1.19817;0
1672;1.26624;0
1673;1.20456;0
1674;1.29306;0
1675;1.23004;0
1676;1.13854;0
1677;1.2307;0
1678;1.13252;0
1679;1.23269;0
1680;1.09946;0
1681;1.21897;0
1682;1.19262;0
1683;1.40636;0
1684;1.02182;0
1685;1.20468;0
1686;1.33448;0
1687;1.12325;0
1688;1.16416;0
1689;1.23148;0
1690;1.08525;0
1691;1.25005;0
1692;1.32214;0
1693;1.28723;0
1694;1.21413;0
1695;1.26576;0
1696;1.21686;0
1697;1.16255;0
1698;1.28548;0
1699;1.1761;0
1700;1.09508;0
1701;1.19239;0
1702;1.00713;0
1703;1.10559;0
1704;1.06208;0
1705;1.30454;0
1706;1.23414;0
1707;1.06325;0
1708;1.05446;0
1709;1.08197;0
1710;1.15075;0
1711;1.41316;0
1712;1.07987;0
1713;1.23549;0
1714;1.03088;0
1715;1.34003;0
1716;1.30073;0
1717;1.28858;0
1718;1.41595;0
1719;1.28291;0
1720;1.16682;0
1721;1.21364;0
1722;1.06762;0
1723;1.2733;0
1724;1.17204;0
1725;1.1816;0
1726;1.15419;0
1727;1.17515;0
1728;1.37552;0
1729;1.15037;0
1730;1.30611;0
1731;1.1689;0
1732;1.18442;0
1733;1.20879;0
1734;1.24118;0
1735;1.26012;0
1736;1.171;0
1737;1.08017;0
1738;1.10802;0
1739;1.21822;0
1740;1.38146;0
1741;1.30275;0
1742;1.07156;0
1743;1.23242;0
1744;1.21822;0
1745;1.11693;0
1746;1.11039;0
1747;1.15231;0
1748;1.1787;0
1749;1.28299;0
1750;1.16505;0
1751;1.14361;0
1752;1.145;0
1753;1.17301;0
1754;1.12431;0
1755;1.21494;0
1756;1.10728;0
1757;1.32281;0
1758;1.30661;0
1759;1.18248;0
1760;1.18153;0
1761;1.28055;0
1762;1.30746;0
1763;1.17655;0
1764;1.10691;0
1765;1.2635;0
1766;1.11287;0
1767;1.23666;0
1768;1.09471;0
1769;1.20953;0
1770;1.08654;0
1771;1.17995;0
1772;1.06568;0
1773;1.21019;0
1774;1.09647;0
1775;1.30643;0
1776;1.1875;0
1777;1.14903;0
1778;1.44964;0
1779;1.09407;0
1780;1.12218;0
1781;1.24902;0
1782;1.05936;0
1783;1.57573;0
1784;1.06729;0
1785;1.25669;0
1786;1.19628;0
1787;1.12428;0
1788;1.16178;0
1789;1.10515;0
1790;1.01655;0
1791;1.34832;0
1792;1.10031;0
1793;1.15504;0
1794;1.34129;0
1795;1.0889;0
1796;1.07706;0
1797;1.1056;0
1798;1.15285;0
1799;1.0994;0
1800;1.11764;0
1801;1.21758;0
1802;1.21457;0
1803;1.28276;0
1804;1.10757;0
1805;1.20864;0
1806;1.04293;0
1807;1.24525;0
1808;1.1333;0
1809;1.12681;0
1810;1.16077;0
1811;1.06346;0
1812;1.33199;0
1813;1.1304;0
1814;1.03659;0
1815;1.25392;0
1816;1.13618;0
1817;1.35372;0
1818;1.17096;0
1819;0.996185;0
1820;1.12754;0
1821;1.19246;0
1822;1.23196;0
1823;1.15922;0
1824;1.18672;0
1825;1.18362;0
1826;1.18265;0
1827;1.13377;0
1828;1.16708;0
1829;1.1882;0
1830;1.36934;0
1831;1.15583;0
1832;1.16293;0
1833;1.10948;0
1834;1.30859;0
1835;1.09265;0
1836;1.17854;0
1837;1.28117;0
1838;1.1063;0
1839;1.16427;0
1840;1.2496;0
1841;1.41505;0
1842;1.09934;0
1843;1.15365;0
1844;1.03764;0
1845;1.32749;0
1846;1.20392;0
1847;1.22239;0
1848;1.37214;0
1849;1.08645;0
1850;1.28334;0
1851;0.935271;0
1852;1.05161;0
1853;1.27395;0
1854;1.47123;0
1855;1.3008;0
1856;1.21278;0
1857;1.11735;0
1858;1.35025;0
1859;1.21315;0
1860;1.2322;0
1861;1.09563;0
1862;1.28692;0
1863;1.04737;0
1864;1.27565;0
1865;1.07425;0
1866;1.35201;0
1867;1.29429;0
1868;1.23404;0
1869;1.18195;0
1870;1.15038;0
1871;1.20531;0
1872;1.22185;0
1873;1.33279;0
1874;1.28785;0
1875;1.019;0
1876;1.36388;0
1877;1.33595;0
1878;1.03945;0
1879;1.12712;0
1880;1.25185;0
1881;1.23668;0
1882;1.25354;0
1883;1.17778;0
1884;1.12456;0
1885;1.05273;0
1886;1.28492;0
1887;1.11699;0
1888;1.24132;0
1889;1.22272;0
1890;1.04284;0
1891;1.26964;0
1892;1.17608;0
1893;1.08763;0
1894;1.27516;0
1895;1.31852;0
1896;1.11555;0
1897;1.32037;0
1898;1.55617;0
1899;1.20575;0
1900;1.21668;0
1901;1.31;0
1902;1.1273;0
1903;1.23317;0
1904;1.26916;0
1905;1.15491;0
1906;1.27592;0
1907;1.26561;0
1908;1.19869;0
1909;1.2431;0
1910;1.25227;0
1911;1.07176;0
1912;1.25741;0
1913;1.1589;0
1914;1.29443;0
1915;1.24209;0
1916;1.08334;0
1917;1.09281;0
1918;1.29098;0
1919;1.16699;0
1920;1.08231;0
1921;1.06965;0
1922;1.14736;0
1923;1.20131;0
1924;1.27018;0
1925;1.36537;0
1926;1.14418;0
1927;1.17737;0
1928;1.14393;0
1929;1.21368;0
1930;1.0272;0
1931;1.16803;0
1932;1.30444;0
1933;1.2553;0
1934;1.13533;0
1935;1.36967;0
1936;1.14814;0
1937;1.07809;0
1938;1.43902;0
1939;1.34545;0
1940;1.18442;0
1941;1.34888;0
1942;1.02438;0
1943;1.31688;0
1944;1.18975;0
1945;1.34459;0
1946;1.19871;0
1947;1.39168;0
1948;1.07359;0
1949;1.26058;0
1950;1.10533;0
1951;1.33985;0
1952;1.2306;0
1953;1.03404;0
1954;1.25103;0
1955;1.08175;0
1956;1.13023;0
1957;1.18802;0
1958;1.09289;0
1959;1.16783;0
1960;1.25244;0
1961;1.22898;0
1962;1.20993;0
1963;1.24937;0
1964;1.24926;0
1965;1.27196;0
1966;1.36496;0
1967;1.30575;0
1968;1.27318;0
1969;1.14684;0
1970;1.17723;0
1971;1.08738;0
1972;1.22675;0
1973;1.28087;0
1974;1.08351;0
1975;1.00795;0
1976;1.28045;0
1977;1.21498;0
1978;1.32317;0
1979;1.10489;0
1980;1.16629;0
1981;1.06481;0
1982;1.17557;0
1983;1.11031;0
1984;1.08456;0
1985;1.33883;0
1986;1.19815;0
1987;1.0976;0
1988;1.10941;0
1989;1.19176;0
1990;1.21046;0
1991;1.14313;0
1992;1.14477;0
1993;1.09063;0
1994;1.18244;0
1995;1.04471;0
1996;1.06544;0
1997;1.32691;0
1998;1.18297;0
1999;1.47639;0
2000;1.41922;0
2001;1.23775;0
2002;1.27395;0
2003;1.16505;0
2004;1.11596;0
2005;1.32485;0
2006;1.20331;0
2007;1.29709;0
2008;1.0957;0
2009;1.10937;0
2010;1.18391;0
2011;1.19573;0
2012;1.13797;0
2013;1.39809;0
2014;1.07871;0
2015;1.1666;0
2016;1.12024;0
2017;1.35849;0
2018;1.12938;0
2019;1.26381;0
2020;1.24994;0
2021;1.2435;0
2022;1.11039;0
2023;1.17985;0
2024;1.31074;0
2025;1.30331;0
2026;1.1886;0
2027;1.19554;0
2028;1.36567;0
2029;1.05635;0
2030;1.34358;0
2031;1.08974;0
2032;1.17796;0
2033;1.08015;0
2034;1.20028;0
2035;1.29607;0
2036;1.28644;0
2037;1.37044;0
2038;1.26659;0
2039;1.20065;0
2040;1.21313;0
2041;1.11428;0
2042;1.24123;0
2043;1.17162;0
2044;1.11309;0
2045;1.21088;0
2046;1.24717;0
2047;1.02865;0
2048;1.04415;0
2049;1.21704;0
2050;1.31409;0
2051;1.12769;0
2052;1.0288;0
2053;1.16827;0
2054;1.27192;0
2055;1.17605;0
2056;1.13339;0
2057;1.34122;0
2058;1.19691;0
2059;1.23961;0
2060;1.22263;0
2061;1.31262;0
2062;1.09143;0
2063;1.23543;0
2064;1.27161;0
2065;1.20919;0
2066;1.4262;0
2067;1.09282;0
2068;1.11229;0
2069;1.31142;0
2070;1.06614;0
2071;1.11534;0
2072;1.26504;0
2073;1.30823;0
2074;1.34018;0
2075;1.20831;0
2076;1.343;0
2077;1.22017;0
2078;1.22881;0
2079;1.1777;0
2080;1.18299;0
2081;1.11131;0
2082;1.09152;0
2083;1.309;0
2084;1.18879;0
2085;1.20024;0
2086;1.10133;0
2087;1.25003;0
2088;1.11316;0
2089;1.21351;0
2090;1.09296;0
2091;1.08095;0
2092;1.20079;0
2093;1.18715;0
2094;1.2027;0
2095;1.2555;0
2096;1.27273;0
2097;1.19154;0
2098;1.092;0
2099;1.11986;0
2100;1.08862;0
2101;1.21523;0
2102;1.28281;0
2103;1.19065;0
2104;1.15667;0
2105;1.18908;0
2106;1.0943;0
2107;1.46628;0
2108;1.20355;0
2109;1.15241;0
2110;1.13822;0
2111;1.26409;0
2112;1.10552;0
2113;1.2676;0
2114;1.2751;0
2115;1.02764;0
2116;1.23718;0
2117;1.33931;0
2118;1.22049;0
2119;1.27227;0
2120;1.22938;0
2121;1.24627;0
2122;1.12093;0
2123;1.15424;0
2124;1.37925;0
2125;1.16876;0
2126;1.22778;0
2127;1.23137;0
2128;1.091;0
2129;1.06508;0
2130;1.18955;0
2131;1.12562;0
2132;1.3337;0
2133;1.0834;0
2134;1.24658;0
2135;1.15314;0
2136;1.19789;0
2137;1.2583;0
2138;1.20755;0
2139;1.23132;0
2140;1.02122;0
2141;1.32081;0
2142;1.20548;0
2143;1.05723;0
2144;1.25853;0
2145;1.12644;0
2146;1.17755;0
2147;1.44192;0
2148;1.14324;0
2149;1.01659;0
2150;1.14874;0
2151;1.21953;0
2152;1.21297;0
2153;1.15808;0
2154;1.16093;0
2155;1.3906;0
2156;1.1739;0
2157;1.12625;0
2158;1.23469;0
2159;1.05643;0
2160;1.22381;0
2161;1.16628;0
2162;1.35748;0
2163;1.13891;0
2164;1.10407;0
2165;1.28234;0
2166;1.2653;0
2167;1.22643;0
2168;1.11187;0
2169;1.14452;0
2170;1.20507;0
2171;1.23768;0
2172;1.25327;0
2173;1.11074;0
2174;1.20658;0
2175;1.10044;0
2176;1.26363;0
2177;1.2692;0
2178;1.16073;0
2179;1.47015;0
2180;1.21491;0
2181;1.03418;0
2182;1.24874;0
2183;1.26126;0
2184;1.19897;0
2185;1.28379;0
2186;1.11673;0
2187;1.38169;0
2188;1.37302;0
2189;1.21789;0
2190;1.21589;0
2191;1.22126;0
2192;1.24445;0
2193;1.22441;0
2194;1.28482;0
2195;1.12405;0
2196;1.27887;0
2197;1.08216;0
2198;1.11848;0
2199;1.30483;0
2200;1.23008;0
2201;1.07145;0
2202;1.28135;0
2203;1.20346;0
2204;1.21258;0
2205;1.16763;0
2206;1.11677;0
2207;1.20661;0
2208;1.16981;0
2209;1.39962;0
2210;1.07926;0
2211;1.15099;0
2212;1.26344;0
2213;1.26653;0
2214;1.22746;0
2215;1.25789;0
2216;1.05951;0
2217;1.21641;0
2218;1.31656;0
2219;1.19505;0
2220;1.1545;0
2221;1.1804;0
2222;1.16056;0
2223;1.03322;0
2224;1.34785;0
2225;1.03451;0
2226;1.15517;0
2227;1.05288;0
2228;1.12992;0
2229;1.28131;0
2230;1.10015;0
2231;1.17921;0
2232;1.15313;0
2233;1.2585;0
2234;1.07665;0
2235;1.05024;0
2236;1.20975;0
2237;1.01432;0
2238;1.22549;0
2239;1.21915;0
2240;1.14202;0
2241;1.00213;0
2242;1.14244;0
2243;1.0114;0
2244;1.25936;0
2245;1.29901;0
2246;1.40331;0
2247;1.29499;0
2248;1.21558;0
2249;1.1876;0
2250;1.23991;0
2251;1.14758;0
2252;1.17838;0
2253;1.24134;0
2254;1.32469;0
2255;1.25342;0
2256;1.2184;0
2257;1.16661;0
2258;1.06834;0
2259;1.28309;0
2260;1.22262;0
2261;1.21372;0
2262;1.23593;0
2263;1.3204;0
2264;1.25432;0
2265;1.45326;0
2266;1.28045;0
2267;1.25282;0
2268;1.06684;0
2269;1.26425;0
2270;1.19407;0
2271;1.26083;0
2272;0.965147;0
2273;0.961301;0
2274;1.22401;0
2275;1.18632;0
2276;1.11173;0
2277;1.18045;0
2278;1.12048;0
2279;1.28793;0
2280;1.29113;0
2281;1.19554;0
2282;1.21959;0
2283;1.17643;0
2284;1.11913;0
2285;1.10567;0
2286;1.26662;0
2287;1.12348;0
2288;1.24125;0
2289;1.35581;0
2290;1.421;0
2291;1.27276;0
2292;1.18655;0
2293;1.19224;0
2294;1.29814;0
2295;1.15149;0
2296;1.27864;0
2297;1.0904;0
2298;1.15982;0
2299;1.29162;0
2300;1.10649;0
2301;1.14932;0
2302;1.14721;0
2303;1.22933;0
2304;1.29794;0
2305;1.05064;0
2306;1.11413;0
2307;1.05481;0
2308;1.14761;0
2309;1.18328;0
2310;1.23805;0
2311;1.29161;0
2312;1.28509;0
2313;1.34394;0
2314;1.3049;0
2315;1.30442;0
2316;1.28446;0
2317;1.05845;0
2318;1.19035;0
2319;1.19978;0
2320;1.129;0
2321;1.16293;0
2322;1.25065;0
2323;1.10562;0
2324;1.1898;0
2325;1.13591;0
2326;1.3817;0
2327;1.19534;0
2328;1.24046;0
2329;1.1841;0
2330;1.09856;0
2331;1.13618;0
2332;1.27362;0
2333;1.19755;0
2334;1.09205;0
2335;1.14027;0
2336;1.24918;0
2337;1.14992;0
2338;1.10289;0
2339;1.19301;0
2340;1.10003;0
2341;1.07978;0
2342;1.12805;0
2343;1.36516;0
2344;1.26301;0
2345;1.16411;0
2346;1.15845;0
2347;1.17918;0
2348;1.17089;0
2349;1.16496;0
2350;1.02829;0
2351;1.19992;0
2352;1.06468;0
2353;1.01442;0
2354;1.14171;0
2355;1.15645;0
2356;1.07248;0
2357;1.28327;0
2358;1.31717;0
2359;1.19413;0
2360;1.20249;0
2361;1.23831;0
2362;1.38191;0
2363;1.23316;0
2364;1.0666;0
2365;1.13547;0
2366;1.16555;0
2367;1.25043;0
2368;1.14127;0
2369;1.2533;0
2370;1.12242;0
2371;1.08686;0
2372;1.20202;0
2373;1.2952;0
2374;1.1564;0
2375;1.19878;0
2376;1.25701;0
2377;1.22957;0
2378;1.12204;0
2379;1.22112;0
2380;1.14669;0
2381;1.08221;0
2382;1.06338;0
2383;1.1702;0
2384;1.2809;0
2385;1.16952;0
2386;1.13577;0
2387;1.35328;0
2388;1.19926;0
2389;1.29018;0
2390;1.28958;0
2391;1.44315;0
2392;1.15688;0
2393;1.11279;0
2394;1.29786;0
2395;1.28481;0
2396;1.31529;0
2397;1.0262;0
2398;1.13399;0
2399;1.11224;0
2400;1.04582;0
2401;1.11133;0
2402;1.13772;0
2403;1.42047;0
2404;1.24808;0
2405;1.14691;0
2406;1.1014;0
2407;1.27381;0
2408;1.23878;0
2409;1.09282;0
2410;1.08657;0
2411;1.14362;0
2412;1.31339;0
2413;1.16048;0
2414;1.18961;0
2415;1.25988;0
2416;1.08982;0
2417;1.34849;0
2418;1.07957;0
2419;1.15644;0
2420;1.40722;0
2421;1.23807;0
2422;1.25496;0
2423;1.1167;0
2424;1.10864;0
2425;0.96613;0
2426;1.1731;0
2427;1.29616;0
2428;1.23312;0
2429;1.12179;0
2430;1.14351;0
2431;1.1612;0
2432;1.23407;0
2433;1.26469;0
2434;1.13369;0
2435;1.25563;0
2436;1.08883;0
2437;1.2012;0
2438;1.32266;0
2439;1.1911;0
2440;1.17528;0
2441;1.23069;0
2442;1.13532;0
2443;1.12798;0
2444;1.31112;0
2445;1.29255;0
2446;1.15424;0
2447;1.15789;0
2448;1.19873;0
2449;1.16951;0
2450;1.13966;0
2451;1.14558;0
2452;1.2093;0
2453;1.32245;0
2454;1.29163;0
2455;1.179;0
2456;1.16274;0
2457;1.38042;0
2458;1.23937;0
2459;1.15773;0
2460;1.20887;0
2461;1.03208;0
2462;1.1243;0
2463;1.2103;0
2464;1.11101;0
2465;1.30806;0
2466;1.12448;0
2467;1.21331;0
2468;1.29103;0
2469;1.18743;0
2470;1.03637;0
2471;1.22716;0
2472;1.4172;0
2473;1.43255;0
2474;1.17529;0
2475;1.15577;0
2476;1.40478;0
2477;1.11945;0
2478;1.08254;0
2479;1.06572;0
2480;1.41568;0
2481;1.17868;0
2482;1.29198;0
2483;1.14578;0
2484;1.13354;0
2485;1.05957;0
2486;1.27695;0
2487;1.30364;0
2488;1.27536;0
2489;1.27217;0
2490;1.28364;0
2491;1.17514;0
2492;1.19187;0
2493;1.16049;0
2494;1.18958;0
2495;1.31678;0
2496;1.23287;0
2497;1.33113;0
2498;1.29121;0
2499;1.26958;0
2500;1.06657;0
2501;1.26902;0
2502;1.2783;0
2503;1.02566;0
2504;1.31954;0
2505;1.31486;0
2506;1.35479;0
2507;1.41459;0
2508;1.38466;0
2509;1.10716;0
2510;1.26893;0
2511;1.15408;0
2512;1.23499;0
2513;1.20532;0
2514;1.17458;0
2515;1.32541;0
2516;1.30869;0
2517;1.2061;0
2518;1.2358;0
2519;1.21881;0
2520;1.28623;0
2521;1.25897;0
2522;1.1366;0
2523;1.32374;0
2524;1.01271;0
2525;1.03921;0
2526;1.11365;0
2527;1.10669;0
2528;1.25589;0
2529;1.2562;0
2530;1.3576;0
2531;1.19966;0
2532;1.18141;0
2533;1.14218;0
2534;1.29692;0
2535;1.05038;0
2536;1.07625;0
2537;1.11135;0
2538;1.16277;0
2539;1.21822;0
2540;1.19881;0
2541;1.33685;0
2542;1.23308;0
2543;1.31277;0
2544;1.30932;0
2545;1.26319;0
2546;1.27843;0
2547;1.23924;0
2548;1.26664;0
2549;1.21407;0
2550;1.09074;0
2551;1.20707;0
2552;1.49554;0
2553;1.11963;0
2554;1.29059;0
2555;1.29658;0
2556;1.31194;0
2557;1.25748;0
2558;1.06577;0
2559;1.23921;0
2560;1.2963;0
2561;1.15914;0
2562;1.21741;0
2563;1.19861;0
2564;1.27889;0
2565;1.15617;0
2566;1.23632;0
2567;1.25182;0
2568;1.45942;0
2569;1.17203;0
2570;1.23462;0
2571;1.28494;0
2572;1.29937;0
2573;1.25509;0
2574;1.25847;0
2575;1.15143;0
2576;1.09372;0
2577;1.05497;0
2578;1.18811;0
2579;1.29007;0
2580;1.32986;0
2581;1.19709;0
2582;1.10871;0
2583;1.23983;0
2584;1.20404;0
2585;1.13434;0
2586;1.12962;0
2587;1.42618;0
2588;1.15615;0
2589;1.40764;0
2590;1.12446;0
2591;1.27187;0
2592;1.44223;0
2593;1.24431;0
2594;1.36847;0
2595;1.26151;0
2596;1.30326;0
2597;1.21007;0
2598;1.12894;0
2599;1.14176;0
2600;1.26226;0
2601;1.01382;0
2602;1.09653;0
2603;1.30637;0
2604;1.07603;0
2605;1.04911;0
2606;1.21185;0
2607;1.31736;0
2608;1.13046;0
2609;1.05843;0
2610;1.07781;0
2611;1.25393;0
2612;1.21842;0
2613;1.19026;0
2614;1.39415;0
2615;1.08374;0
2616;1.17272;0
2617;1.49606;0
2618;1.2205;0
2619;1.15541;0
2620;1.1841;0
2621;1.07059;0
2622;1.26013;0
2623;1.37537;0
2624;1.31641;0
2625;1.34662;0
2626;1.18157;0
2627;1.1762;0
2628;1.28312;0
2629;1.26192;0
2630;1.17368;0
2631;1.24183;0
2632;1.12297;0
2633;1.22803;0
2634;1.11984;0
2635;1.15264;0
2636;1.20097;0
2637;1.20893;0
2638;1.31579;0
2639;1.12429;0
2640;1.05565;0
2641;1.18553;0
2642;1.19071;0
2643;1.1357;0
2644;1.36523;0
2645;1.25518;0
2646;1.18466;0
2647;1.16321;0
2648;1.36557;0
2649;1.21503;0
2650;1.11419;0
2651;1.20573;0
2652;1.32505;0
2653;1.42235;0
2654;1.40113;0
2655;1.12505;0
2656;1.21845;0
2657;1.19027;0
2658;1.2903;0
2659;1.25385;0
2660;1.17592;0
2661;1.17865;0
2662;1.07058;0
2663;1.28464;0
2664;0.909671;0
2665;1.08008;0
2666;1.25678;0
2667;1.05637;0
2668;1.16524;0
2669;1.13661;0
2670;1.28064;0
2671;1.14128;0
2672;1.27275;0
2673;1.21131;0
2674;1.22563;0
2675;1.15992;0
2676;1.20515;0
2677;1.09203;0
2678;1.07649;0
2679;1.28026;0
2680;1.26054;0
2681;1.38065;0
2682;1.17126;0
2683;1.03354;0
2684;1.28273;0
2685;1.17622;0
2686;1.26759;0
2687;1.20836;0
2688;1.22393;0
2689;1.33035;0
2690;1.11618;0
2691;1.13723;0
2692;1.31101;0
2693;1.0158;0
2694;1.22374;0
2695;1.17334;0
2696;1.13517;0
2697;1.12871;0
2698;1.21801;0
2699;1.30968;0
2700;1.11528;0
2701;1.52782;0
2702;1.23861;0
2703;1.1166;0
2704;1.11026;0
2705;1.14623;0
2706;1.15154;0
2707;1.57558;0
2708;1.10948;0
2709;1.18496;0
2710;1.04808;0
2711;1.18764;0
2712;1.37837;0
2713;1.21248;0
2714;1.14172;0
2715;1.07002;0
2716;1.10397;0
2717;1.25002;0
2718;1.01898;0
2719;1.16602;0
2720;1.20147;0
2721;1.20642;0
2722;1.25201;0
2723;1.16222;0
2724;1.13858;0
2725;1.28434;0
2726;1.14405;0
2727;1.12165;0
2728;1.25916;0
2729;1.28912;0
2730;1.33745;0
2731;1.23739;0
2732;1.08641;0
2733;1.18861;0
2734;1.15675;0
2735;1.16539;0
2736;1.07636;0
2737;1.27523;0
2738;1.27829;0
2739;1.15477;0
2740;1.24333;0
2741;1.14442;0
2742;1.1846;0
2743;1.32748;0
2744;1.26285;0
2745;1.41141;0
2746;1.2161;0
2747;1.06617;0
2748;1.23627;0
2749;1.23088;0
2750;1.31795;0
2751;1.25413;0
2752;1.38035;0
2753;1.19832;0
2754;1.19539;0
2755;1.46439;0
2756;1.07629;0
2757;1.1141;0
2758;1.2809;0
2759;1.24781;0
2760;1.27628;0
2761;1.26198;0
2762;1.13966;0
2763;1.32655;0
2764;1.24383;0
2765;1.12365;0
2766;1.26306;0
2767;1.14286;0
2768;1.04534;0
2769;1.06491;0
2770;1.29228;0
2771;1.14586;0
2772;1.3434;0
2773;1.23711;0
2774;1.09589;0
2775;1.18224;0
2776;1.06581;0
2777;1.19305;0
2778;1.18434;0
2779;1.27436;0
2780;1.24559;0
2781;1.33295;0
2782;1.23257;0
2783;1.1807;0
2784;1.37107;0
2785;1.18255;0
2786;1.33378;0
2787;1.04463;0
2788;1.05162;0
2789;1.30428;0
2790;1.16383;0
2791;1.22582;0
2792;1.17819;0
2793;1.2544;0
2794;1.344;0
2795;1.18408;0
2796;1.28625;0
2797;1.10121;0
2798;1.17767;0
2799;1.09509;0
2800;1.02489;0
2801;1.07284;0
2802;1.1822;0
2803;1.16774;0
2804;1.26489;0
2805;1.01847;0
2806;1.06712;0
2807;1.13727;0
2808;1.19794;0
2809;1.2209;0
2810;1.13767;0
2811;1.16571;0
2812;1.3026;0
2813;1.25544;0
2814;1.26663;0
2815;1.16037;0
2816;1.18965;0
2817;1.29437;0
2818;1.21838;0
2819;1.12707;0
2820;1.21668;0
2821;1.06196;0
2822;1.33113;0
2823;1.29853;0
2824;1.1619;0
2825;1.24952;0
2826;1.23201;0
2827;1.20449;0
2828;1.24005;0
2829;1.13569;0
2830;1.16915;0
2831;1.25929;0
2832;1.17016;0
2833;1.26357;0
2834;1.18788;0
2835;1.16055;0
2836;1.15625;0
2837;1.26569;0
2838;1.2519;0
2839;1.21105;0
2840;1.19752;0
2841;1.16404;0
2842;1.42742;0
2843;1.269;0
2844;1.11454;0
2845;1.37243;0
2846;1.04083;0
2847;1.21634;0
2848;1.42752;0
2849;1.21612;0
2850;1.23725;0
2851;1.45005;0
2852;1.27979;0
2853;1.27761;0
2854;1.2092;0
2855;1.35836;0
2856;1.50468;0
2857;1.28708;0
2858;1.45321;0
2859;1.26203;0
2860;1.32626;0
2861;1.02207;0
2862;1.24295;0
2863;1.3174;0
2864;1.14584;0
2865;1.26548;0
2866;1.07981;0
2867;1.31274;0
