"number";"r IL_meas";"i IL_meas"
1492;0.949846;0
1493;0.841173;0
1494;0.763462;0
1495;1.94391;0
1496;1.78926;0
1497;1.2179;0
1498;0.830501;0
1499;1.41402;0
1500;1.41898;0
1501;1.04135;0
1502;1.12892;0
1503;1.05113;0
1504;0.683628;0
1505;1.18749;0
1506;0.997896;0
1507;0.968368;0
1508;1.24126;0
1509;0.812164;0
1510;1.06777;0
1511;1.15222;0
1512;0.889281;0
1513;1.05593;0
1514;1.22841;0
1515;0.876883;0
1516;1.07236;0
1517;0.95676;0
1518;1.22786;0
1519;0.815975;0
1520;0.992549;0
1521;1.00046;0
1522;0.976527;0
1523;0.782742;0
1524;1.48103;0
1525;0.960712;0
1526;1.18675;0
1527;0.63263;0
1528;0.661569;0
1529;0.793832;0
1530;0.775195;0
1531;1.10215;0
1532;1.17669;0
1533;0.904217;0
1534;1.4698;0
1535;1.00727;0
1536;1.77697;0
1537;0.599617;0
1538;1.57342;0
1539;1.0763;0
1540;1.11734;0
1541;1.06151;0
1542;0.906901;0
1543;0.891557;0
1544;1.01645;0
1545;0.834207;0
1546;1.09318;0
1547;1.89358;0
1548;0.809663;0
1549;0.806169;0
1550;0.773824;0
1551;1.61517;0
1552;0.761302;0
1553;1.81511;0
1554;1.04874;0
1555;0.530108;0
1556;1.01215;0
1557;0.899859;0
1558;0.965667;0
1559;1.38324;0
1560;1.15633;0
1561;0.75637;0
1562;1.06178;0
1563;1.06236;0
1564;1.39105;0
1565;0.844195;0
1566;1.08522;0
1567;1.307;0
1568;1.21912;0
1569;1.16882;0
1570;1.2489;0
1571;1.0082;0
1572;0.772197;0
1573;1.71109;0
1574;1.06205;0
1575;1.31279;0
1576;1.03171;0
1577;1.06985;0
1578;1.36997;0
1579;0.8907;0
1580;1.08727;0
1581;0.93459;0
1582;1.07559;0
1583;1.06484;0
1584;1.20781;0
1585;0.741083;0
1586;1.20418;0
1587;1.26729;0
1588;1.22645;0
1589;0.917727;0
1590;1.0987;0
1591;1.29724;0
1592;1.36991;0
1593;1.29967;0
1594;1.0657;0
1595;0.73126;0
1596;1.22055;0
1597;0.582421;0
1598;1.19188;0
1599;0.737047;0
1600;1.11401;0
1601;1.48402;0
1602;1.73119;0
1603;1.32486;0
1604;0.935632;0
1605;1.00882;0
1606;1.19725;0
1607;0.91656;0
1608;1.05858;0
1609;0.686041;0
1610;1.32738;0
1611;1.64645;0
1612;0.788318;0
1613;0.962645;0
1614;0.682256;0
1615;1.14677;0
1616;0.590848;0
1617;1.11182;0
1618;0.959007;0
1619;0.87653;0
1620;1.20893;0
1621;1.1002;0
1622;1.61829;0
1623;0.950347;0
1624;1.06755;0
1625;0.7644;0
1626;0.88362;0
1627;0.746902;0
1628;1.48228;0
1629;1.46172;0
1630;0.802141;0
1631;0.794163;0
1632;1.02019;0
1633;0.961612;0
1634;0.909457;0
1635;1.45847;0
1636;1.11736;0
1637;1.35821;0
1638;1.18832;0
1639;1.17282;0
1640;1.1892;0
1641;0.995109;0
1642;0.825574;0
1643;2.06277;0
1644;1.17855;0
1645;1.22917;0
1646;0.864888;0
1647;1.47675;0
1648;0.515937;0
1649;1.11962;0
1650;0.813781;0
1651;1.36802;0
1652;1.09178;0
1653;1.22014;0
1654;1.07663;0
1655;1.27803;0
1656;0.531345;0
1657;1.19039;0
1658;0.84833;0
1659;1.18108;0
1660;1.57521;0
1661;1.21241;0
1662;1.25173;0
1663;0.723868;0
1664;1.18738;0
1665;0.749047;0
1666;1.12988;0
1667;2.04975;0
1668;0.624934;0
1669;1.75875;0
1670;1.71551;0
1671;1.15021;0
1672;0.788695;0
1673;1.24711;0
1674;0.569232;0
1675;1.26053;0
1676;0.837178;0
1677;1.25913;0
1678;1.4162;0
1679;0.952622;0
1680;0.936713;0
1681;1.34331;0
1682;0.820868;0
1683;1.68078;0
1684;1.66966;0
1685;0.798187;0
1686;1.00453;0
1687;1.20182;0
1688;0.757324;0
1689;0.846525;0
1690;0.817706;0
1691;1.02023;0
1692;0.928902;0
1693;1.19939;0
1694;1.21915;0
1695;0.899068;0
1696;2.14981;0
1697;0.658034;0
1698;1.2746;0
1699;0.663623;0
1700;0.950014;0
1701;1.32144;0
1702;1.12862;0
1703;1.1272;0
1704;1.71011;0
1705;0.746375;0
1706;1.75907;0
1707;1.2934;0
1708;1.04097;0
1709;1.55184;0
1710;1.21879;0
1711;0.817347;0
1712;0.838612;0
1713;1.0701;0
1714;0.819667;0
1715;1.23667;0
1716;1.16189;0
1717;0.681909;0
1718;0.973029;0
1719;1.15628;0
1720;1.13182;0
1721;0.924267;0
1722;1.10703;0
1723;0.697015;0
1724;0.820384;0
1725;1.15909;0
1726;0.929154;0
1727;0.909615;0
1728;1.05201;0
1729;0.557477;0
1730;0.70321;0
1731;0.737524;0
1732;1.09821;0
1733;1.13975;0
1734;0.793336;0
1735;0.911639;0
1736;1.08384;0
1737;1.63301;0
1738;0.652651;0
1739;0.851232;0
1740;0.885501;0
1741;1.62965;0
1742;1.07332;0
1743;0.833994;0
1744;0.96346;0
1745;1.67579;0
1746;1.06891;0
1747;0.781296;0
1748;1.05787;0
1749;1.05111;0
1750;1.14924;0
1751;1.1998;0
1752;1.05459;0
1753;1.00126;0
1754;0.920716;0
1755;0.879566;0
1756;1.08798;0
1757;0.680456;0
1758;0.728746;0
1759;1.32775;0
1760;1.2869;0
1761;0.679971;0
1762;0.779346;0
1763;1.23692;0
1764;1.49392;0
1765;1.06378;0
1766;0.723063;0
1767;1.13531;0
1768;1.22122;0
1769;0.775643;0
1770;1.06485;0
1771;0.88603;0
1772;1.44562;0
1773;1.04558;0
1774;1.39413;0
1775;1.86817;0
1776;0.71766;0
1777;0.839889;0
1778;0.913479;0
1779;1.18733;0
1780;0.615331;0
1781;1.27833;0
1782;1.09418;0
1783;1.77412;0
1784;1.16724;0
1785;1.27021;0
1786;1.25346;0
1787;0.654875;0
1788;0.888713;0
1789;1.33422;0
1790;0.789106;0
1791;1.42858;0
1792;1.21939;0
1793;0.947035;0
1794;1.81083;0
1795;0.998748;0
1796;1.03798;0
1797;1.03716;0
1798;1.18074;0
1799;1.01682;0
1800;0.962844;0
1801;0.697917;0
1802;1.06384;0
1803;0.816308;0
1804;0.983285;0
1805;1.32996;0
1806;1.5757;0
1807;0.849042;0
1808;0.819356;0
1809;1.08041;0
1810;1.11224;0
1811;0.982015;0
1812;0.870918;0
1813;1.1632;0
1814;1.28455;0
1815;1.10888;0
1816;0.988982;0
1817;0.774413;0
1818;1.62099;0
1819;0.861201;0
1820;0.70673;0
1821;0.970465;0
1822;1.18644;0
1823;1.01575;0
1824;1.53122;0
1825;0.712539;0
1826;1.14384;0
1827;0.765707;0
1828;1.9202;0
1829;1.09754;0
1830;0.882757;0
1831;1.13102;0
1832;0.823478;0
1833;1.45255;0
1834;1.11922;0
1835;1.34213;0
1836;1.57355;0
1837;1.41858;0
1838;1.5641;0
1839;1.25751;0
1840;1.1189;0
1841;1.8554;0
1842;1.13498;0
1843;0.931877;0
1844;1.24568;0
1845;1.75369;0
1846;0.809327;0
1847;1.26675;0
1848;1.01376;0
1849;2.10735;0
1850;0.913511;0
1851;0.602334;0
1852;0.91507;0
1853;0.575239;0
1854;1.21774;0
1855;1.59843;0
1856;1.14432;0
1857;1.07232;0
1858;1.00857;0
1859;0.763814;0
1860;0.722348;0
1861;1.06157;0
1862;0.875228;0
1863;1.01227;0
1864;0.965167;0
1865;1.35338;0
1866;1.77133;0
1867;1.29441;0
1868;0.802335;0
1869;1.57281;0
1870;1.58933;0
1871;1.10899;0
1872;1.0485;0
1873;1.57664;0
1874;1.16968;0
1875;0.809208;0
1876;0.977957;0
1877;0.90924;0
1878;1.70733;0
1879;0.876401;0
1880;1.16717;0
1881;0.633746;0
1882;0.703838;0
1883;1.06239;0
1884;1.07923;0
1885;1.06644;0
1886;0.789642;0
1887;1.3289;0
1888;1.13133;0
1889;1.20282;0
1890;0.934976;0
1891;1.14896;0
1892;0.845357;0
1893;0.976446;0
1894;1.56412;0
1895;0.969355;0
1896;1.09141;0
1897;0.835638;0
1898;1.29499;0
1899;0.869543;0
1900;0.892143;0
1901;1.10082;0
1902;0.941068;0
1903;1.24527;0
1904;1.4483;0
1905;1.06257;0
1906;1.30713;0
1907;0.763609;0
1908;0.824905;0
1909;1.34237;0
1910;0.885775;0
1911;1.29753;0
1912;1.19465;0
1913;1.01351;0
1914;0.844724;0
1915;0.953021;0
1916;0.940143;0
1917;1.05917;0
1918;1.00545;0
1919;0.925383;0
1920;0.608336;0
1921;1.1741;0
1922;1.11364;0
1923;1.4101;0
1924;1.43791;0
1925;0.761626;0
1926;1.00256;0
1927;1.10834;0
1928;1.50463;0
1929;1.71632;0
1930;1.83951;0
1931;1.32248;0
1932;1.06286;0
1933;1.48197;0
1934;0.626927;0
1935;1.08982;0
1936;0.943345;0
1937;0.917223;0
1938;1.32417;0
1939;1.23493;0
1940;0.782197;0
1941;1.1863;0
1942;0.769145;0
1943;1.01446;0
1944;1.23004;0
1945;1.09683;0
1946;0.913031;0
1947;1.80579;0
1948;0.895307;0
1949;1.10855;0
1950;1.12083;0
1951;1.13797;0
1952;1.13259;0
1953;1.49968;0
1954;1.14516;0
1955;0.914732;0
1956;1.58373;0
1957;0.773536;0
1958;1.23771;0
1959;0.652972;0
1960;0.976704;0
1961;1.11126;0
1962;0.877622;0
1963;0.886494;0
1964;0.92908;0
1965;1.42263;0
1966;0.842108;0
1967;0.940058;0
1968;1.4635;0
1969;0.727329;0
1970;1.04463;0
1971;1.15508;0
1972;1.06583;0
1973;0.793226;0
1974;0.445872;0
1975;1.09259;0
1976;0.97063;0
1977;1.36528;0
1978;1.24993;0
1979;1.17315;0
1980;0.731435;0
1981;0.613949;0
1982;1.03024;0
1983;0.756339;0
1984;0.863921;0
1985;0.997623;0
1986;1.57244;0
1987;1.03235;0
1988;0.858738;0
1989;0.756328;0
1990;1.22491;0
1991;1.14313;0
1992;1.21042;0
1993;0.756565;0
1994;0.679078;0
1995;0.696792;0
1996;0.999992;0
1997;0.960403;0
1998;1.47044;0
1999;1.84091;0
2000;1.06364;0
2001;0.997002;0
2002;1.26152;0
2003;1.11229;0
2004;1.44401;0
2005;1.11389;0
2006;1.02201;0
2007;0.522698;0
2008;0.94839;0
2009;1.13724;0
2010;1.26864;0
2011;0.945017;0
2012;0.706108;0
2013;0.962122;0
2014;0.817616;0
2015;1.23227;0
2016;0.876199;0
2017;0.915173;0
2018;0.947847;0
2019;1.33106;0
2020;1.05746;0
2021;0.694637;0
2022;0.921238;0
2023;1.45782;0
2024;1.43274;0
2025;0.847764;0
2026;1.09198;0
2027;1.17875;0
2028;1.16362;0
2029;0.918887;0
2030;0.823077;0
2031;1.4375;0
2032;1.57657;0
2033;0.790636;0
2034;0.819245;0
2035;1.80787;0
2036;1.14344;0
2037;0.540918;0
2038;1.48022;0
2039;1.07702;0
2040;1.20702;0
2041;1.06484;0
2042;1.06702;0
2043;1.2617;0
2044;0.903597;0
2045;0.778037;0
2046;0.839044;0
2047;0.812924;0
2048;0.776887;0
2049;0.946049;0
2050;0.883808;0
2051;0.99854;0
2052;0.708083;0
2053;0.843425;0
2054;1.35981;0
2055;0.717822;0
2056;0.836673;0
2057;1.0768;0
2058;1.06654;0
2059;1.01167;0
2060;0.995188;0
2061;1.99861;0
2062;0.954624;0
2063;1.03484;0
2064;1.04335;0
2065;0.992494;0
2066;0.904983;0
2067;1.05811;0
2068;0.775554;0
2069;0.864223;0
2070;0.815911;0
2071;0.721991;0
2072;1.54313;0
2073;0.752738;0
2074;1.15246;0
2075;0.930812;0
2076;1.53481;0
2077;1.54492;0
2078;0.770345;0
2079;1.27427;0
2080;0.996388;0
2081;1.06365;0
2082;1.01928;0
2083;1.12258;0
2084;1.42929;0
2085;1.36858;0
2086;0.960093;0
2087;1.00301;0
2088;1.82133;0
2089;1.01541;0
2090;2.39674;0
2091;1.2888;0
2092;0.941905;0
2093;0.908659;0
2094;0.952424;0
2095;0.986088;0
2096;0.84051;0
2097;0.601244;0
2098;1.31921;0
2099;0.969646;0
2100;1.32212;0
2101;1.54267;0
2102;1.33268;0
2103;0.842701;0
2104;1.35331;0
2105;0.997045;0
2106;1.10496;0
2107;1.02728;0
2108;0.957677;0
2109;0.835575;0
2110;1.01382;0
2111;0.632946;0
2112;1.01016;0
2113;0.809823;0
2114;1.36005;0
2115;1.22702;0
2116;0.9843;0
2117;0.849335;0
2118;0.915019;0
2119;1.45237;0
2120;1.95144;0
2121;0.91764;0
2122;0.870898;0
2123;0.959096;0
2124;0.903978;0
2125;0.865431;0
2126;0.744335;0
2127;0.946377;0
2128;1.17826;0
2129;0.931286;0
2130;0.922515;0
2131;1.17498;0
2132;0.689159;0
2133;0.898184;0
2134;0.942188;0
2135;1.33831;0
2136;0.80444;0
2137;1.39542;0
2138;0.746421;0
2139;0.772166;0
2140;1.25489;0
2141;0.905531;0
2142;1.25139;0
2143;1.23188;0
2144;1.39921;0
2145;1.08869;0
2146;1.46671;0
2147;1.04858;0
2148;1.09276;0
2149;1.00536;0
2150;0.839978;0
2151;1.33325;0
2152;1.05498;0
2153;1.36477;0
2154;1.33315;0
2155;0.751932;0
2156;0.989546;0
2157;0.740381;0
2158;1.21728;0
2159;0.896549;0
2160;0.983487;0
2161;0.740186;0
2162;1.02555;0
2163;1.39376;0
2164;0.67552;0
2165;0.509;0
2166;1.23621;0
2167;0.893754;0
2168;1.62138;0
2169;1.07784;0
2170;0.934082;0
2171;1.32793;0
2172;0.542276;0
2173;1.12108;0
2174;0.977873;0
2175;0.794886;0
2176;0.792226;0
2177;0.829446;0
2178;0.929024;0
2179;0.967039;0
2180;1.3056;0
2181;1.53729;0
2182;1.51395;0
2183;1.36147;0
2184;0.734392;0
2185;1.21872;0
2186;0.633058;0
2187;0.969788;0
2188;0.810424;0
2189;1.12141;0
2190;1.26882;0
2191;0.906145;0
2192;1.36559;0
2193;0.981872;0
2194;0.882323;0
2195;0.915027;0
2196;1.16469;0
2197;0.636222;0
2198;1.03719;0
2199;0.744831;0
2200;0.916012;0
2201;0.704857;0
2202;1.10467;0
2203;1.05086;0
2204;1.4134;0
2205;1.03585;0
2206;0.614094;0
2207;1.05727;0
2208;1.27067;0
2209;0.721167;0
2210;0.93983;0
2211;1.48967;0
2212;0.801283;0
2213;0.93248;0
2214;0.843042;0
2215;1.15271;0
2216;1.28506;0
2217;1.23531;0
2218;1.40783;0
2219;1.43899;0
2220;0.962954;0
2221;0.832237;0
2222;1.17774;0
2223;0.584035;0
2224;1.23121;0
2225;0.818114;0
2226;1.24745;0
2227;0.861405;0
2228;0.802048;0
2229;1.22296;0
2230;1.50886;0
2231;0.9113;0
2232;1.49053;0
2233;1.11147;0
2234;1.3138;0
2235;0.977662;0
2236;0.717253;0
2237;1.19703;0
2238;1.69384;0
2239;0.799223;0
2240;1.18977;0
2241;1.12637;0
2242;0.869431;0
2243;0.999869;0
2244;0.716405;0
2245;1.18398;0
2246;0.764068;0
2247;1.50215;0
2248;1.03348;0
2249;0.948836;0
2250;1.26503;0
2251;1.68155;0
2252;0.920645;0
2253;0.958382;0
2254;1.00872;0
2255;0.978037;0
2256;1.31954;0
2257;0.8749;0
2258;1.12888;0
2259;1.16161;0
2260;1.34706;0
2261;1.31017;0
2262;1.48403;0
2263;0.662152;0
2264;1.0543;0
2265;1.04376;0
2266;1.09173;0
2267;0.839614;0
2268;0.874106;0
2269;1.58772;0
2270;1.17076;0
2271;1.12433;0
2272;1.0271;0
2273;1.55224;0
2274;0.770873;0
2275;1.01307;0
2276;1.27055;0
2277;0.821561;0
2278;1.14778;0
2279;1.15934;0
2280;0.746327;0
2281;1.10006;0
2282;1.05946;0
2283;0.875279;0
2284;1.34088;0
2285;1.0926;0
2286;1.36425;0
2287;1.41961;0
2288;1.26955;0
2289;1.11055;0
2290;0.876915;0
2291;1.27316;0
2292;0.976032;0
2293;1.45063;0
2294;1.38491;0
2295;1.37086;0
2296;1.48154;0
2297;0.745561;0
2298;0.789586;0
2299;0.9175;0
2300;1.3485;0
2301;1.10305;0
2302;1.42375;0
2303;1.20273;0
2304;0.904705;0
2305;0.785233;0
2306;1.26664;0
2307;1.47353;0
2308;1.12594;0
2309;0.911444;0
2310;1.01054;0
2311;1.25683;0
2312;1.02725;0
2313;1.00243;0
2314;1.32744;0
2315;0.976999;0
2316;0.865938;0
2317;0.948817;0
2318;0.789051;0
2319;1.12792;0
2320;0.952188;0
2321;0.791322;0
2322;0.827176;0
2323;0.694303;0
2324;0.820789;0
2325;0.895152;0
2326;0.911028;0
2327;1.00096;0
2328;1.0912;0
2329;0.847259;0
2330;1.81674;0
2331;0.990668;0
2332;1.21436;0
2333;0.803293;0
2334;1.10718;0
2335;1.76619;0
2336;1.21964;0
2337;0.80768;0
2338;1.1659;0
2339;0.90538;0
2340;1.03467;0
2341;1.11072;0
2342;1.07451;0
2343;1.07957;0
2344;1.15084;0
2345;0.723479;0
2346;0.878193;0
2347;1.52516;0
2348;1.18498;0
2349;0.889664;0
2350;0.993738;0
2351;0.763099;0
2352;0.695311;0
2353;0.894882;0
2354;0.806657;0
2355;0.871726;0
2356;0.936467;0
2357;1.09028;0
2358;0.921009;0
2359;1.06784;0
2360;1.00856;0
2361;0.822574;0
2362;1.25283;0
2363;0.818745;0
2364;0.83253;0
2365;1.47531;0
2366;1.23899;0
2367;0.887017;0
2368;0.696742;0
2369;1.42;0
2370;1.28161;0
2371;0.783379;0
2372;1.4607;0
2373;1.13504;0
2374;0.933622;0
2375;0.809082;0
2376;1.20092;0
2377;1.22684;0
2378;1.09614;0
2379;1.02414;0
2380;1.62977;0
2381;0.988628;0
2382;0.650765;0
2383;1.16653;0
2384;0.833247;0
2385;1.22197;0
2386;0.755126;0
2387;1.01607;0
2388;1.13441;0
2389;0.895023;0
2390;0.682106;0
2391;1.24214;0
2392;1.18401;0
2393;1.01397;0
2394;0.993017;0
2395;0.970857;0
2396;0.714966;0
2397;0.943608;0
2398;0.914559;0
2399;0.791964;0
2400;1.13151;0
2401;0.948919;0
2402;0.823283;0
2403;0.973814;0
2404;0.841862;0
2405;1.05339;0
2406;1.3717;0
2407;1.01748;0
2408;1.25405;0
2409;1.09784;0
2410;1.1762;0
2411;1.95505;0
2412;1.00652;0
2413;1.44902;0
2414;0.925565;0
2415;0.888715;0
2416;1.01715;0
2417;1.18774;0
2418;0.905521;0
2419;0.837148;0
2420;0.654488;0
2421;1.44692;0
2422;1.08674;0
2423;1.28376;0
2424;1.03969;0
2425;0.903001;0
2426;0.670015;0
2427;1.25698;0
2428;0.878744;0
2429;1.56034;0
2430;1.66491;0
2431;1.10695;0
2432;1.33438;0
2433;1.31338;0
2434;0.949369;0
2435;0.695625;0
2436;1.15284;0
2437;1.19566;0
2438;1.17245;0
2439;1.18791;0
2440;1.32205;0
2441;1.14314;0
2442;0.79778;0
2443;1.28206;0
2444;0.628918;0
2445;1.39463;0
2446;0.967986;0
2447;1.39867;0
2448;1.30195;0
2449;1.31978;0
2450;1.10788;0
2451;1.91157;0
2452;1.05171;0
2453;1.09233;0
2454;1.23464;0
2455;0.89261;0
2456;1.13462;0
2457;1.03943;0
2458;0.803982;0
2459;1.03783;0
2460;1.89927;0
2461;1.03625;0
2462;1.50871;0
2463;0.79967;0
2464;0.949212;0
2465;1.16862;0
2466;1.23512;0
2467;1.5525;0
2468;0.788948;0
2469;0.815586;0
2470;1.0027;0
2471;1.13339;0
2472;0.816238;0
2473;0.818614;0
2474;0.991462;0
2475;0.780049;0
2476;0.996654;0
2477;1.15271;0
2478;0.758755;0
2479;0.996917;0
2480;0.928161;0
2481;0.970038;0
2482;0.828552;0
2483;0.926038;0
2484;0.876147;0
2485;1.56181;0
2486;1.58353;0
2487;0.786878;0
2488;0.878344;0
2489;0.997809;0
2490;0.920637;0
2491;1.14829;0
2492;0.906834;0
2493;0.872662;0
2494;1.15298;0
2495;1.04181;0
2496;0.901939;0
2497;0.616714;0
2498;0.7844;0
2499;0.827764;0
2500;0.769882;0
2501;0.907167;0
2502;1.04181;0
2503;1.07535;0
2504;0.73648;0
2505;0.826638;0
2506;0.830975;0
2507;1.09716;0
2508;0.914852;0
2509;1.24969;0
2510;0.856025;0
2511;1.03601;0
2512;0.860859;0
2513;1.17758;0
2514;0.820029;0
2515;1.48623;0
2516;0.855651;0
2517;0.901121;0
2518;1.0009;0
2519;1.28132;0
2520;1.13118;0
2521;1.05238;0
2522;0.93642;0
2523;1.69441;0
2524;0.995441;0
2525;0.992484;0
2526;1.07048;0
2527;1.02543;0
2528;1.16849;0
2529;0.886065;0
2530;1.03892;0
2531;0.677807;0
2532;0.811512;0
2533;1.31612;0
2534;1.03148;0
2535;1.24704;0
2536;1.01275;0
2537;1.00682;0
2538;1.03782;0
2539;0.926306;0
2540;1.00966;0
2541;1.25378;0
2542;0.783921;0
2543;1.52956;0
2544;1.21847;0
2545;1.10448;0
2546;1.47328;0
2547;1.04821;0
2548;1.41161;0
2549;1.04621;0
2550;1.09091;0
2551;0.626151;0
2552;0.81199;0
2553;1.16641;0
2554;1.10553;0
2555;1.4471;0
2556;1.00731;0
2557;0.920352;0
2558;1.07372;0
2559;1.18103;0
2560;0.844603;0
2561;1.16849;0
2562;1.14752;0
2563;0.82166;0
2564;1.04296;0
2565;0.846258;0
2566;0.990973;0
2567;1.10173;0
2568;0.886329;0
2569;1.03639;0
2570;0.898216;0
2571;0.551348;0
2572;0.727352;0
2573;1.14329;0
2574;0.969377;0
2575;1.18454;0
2576;0.827041;0
2577;0.595919;0
2578;1.39411;0
2579;0.887308;0
2580;0.853221;0
2581;0.900552;0
2582;0.793444;0
2583;1.24165;0
2584;0.964358;0
2585;0.802148;0
2586;0.946305;0
2587;1.09762;0
2588;0.724015;0
2589;2.00411;0
2590;1.03228;0
2591;1.01793;0
2592;1.10791;0
2593;0.935573;0
2594;1.28659;0
2595;0.956646;0
2596;1.42225;0
2597;0.80839;0
2598;2.00299;0
2599;0.797306;0
2600;0.883661;0
2601;1.22619;0
2602;1.11287;0
2603;1.27353;0
2604;0.918122;0
2605;1.17147;0
2606;1.03499;0
2607;1.22681;0
2608;0.866759;0
2609;0.907893;0
2610;1.08017;0
2611;1.31985;0
2612;1.42161;0
2613;1.37443;0
2614;0.590032;0
2615;0.577637;0
2616;0.783576;0
2617;0.552695;0
2618;0.770947;0
2619;0.885079;0
2620;0.929095;0
2621;0.904023;0
2622;0.891775;0
2623;0.874399;0
2624;0.659244;0
2625;0.787249;0
2626;0.83996;0
2627;0.656351;0
2628;1.11477;0
2629;1.15215;0
2630;1.36374;0
2631;1.16282;0
2632;0.623696;0
2633;0.886848;0
2634;0.811839;0
2635;0.912967;0
2636;0.851394;0
2637;1.24135;0
2638;1.39924;0
2639;0.964298;0
2640;1.35739;0
2641;1.08427;0
2642;0.790678;0
2643;0.97559;0
2644;1.36184;0
2645;1.68531;0
2646;0.836767;0
2647;1.07617;0
2648;1.66073;0
2649;0.962527;0
2650;0.754482;0
2651;1.21895;0
2652;1.2582;0
2653;0.650891;0
2654;1.0034;0
2655;0.928214;0
2656;1.21346;0
2657;1.08141;0
2658;0.774405;0
2659;0.950184;0
2660;1.01555;0
2661;0.681525;0
2662;1.26283;0
2663;1.2342;0
2664;1.6771;0
2665;0.953277;0
2666;1.07229;0
2667;0.906487;0
2668;1.09569;0
2669;0.797062;0
2670;0.846417;0
2671;1.017;0
2672;1.19932;0
2673;1.2197;0
2674;1.14415;0
2675;0.93389;0
2676;1.18504;0
2677;1.18672;0
2678;0.994152;0
2679;1.03089;0
2680;1.02043;0
2681;1.27459;0
2682;1.23339;0
2683;0.785178;0
2684;0.889134;0
2685;1.14618;0
2686;0.97195;0
2687;1.21619;0
2688;0.834277;0
2689;0.926259;0
2690;1.38226;0
2691;1.39162;0
2692;1.40922;0
2693;1.23866;0
2694;1.16861;0
2695;1.243;0
2696;0.828667;0
2697;0.902847;0
2698;1.05647;0
2699;0.960446;0
2700;1.05678;0
2701;0.973685;0
2702;0.889129;0
2703;0.902087;0
2704;1.3987;0
2705;0.554622;0
2706;1.59578;0
2707;1.06406;0
2708;1.0784;0
2709;1.03676;0
2710;1.04158;0
2711;1.24943;0
2712;0.755791;0
2713;1.92588;0
2714;0.793503;0
2715;1.3836;0
2716;1.07893;0
2717;0.570564;0
2718;1.03425;0
2719;0.831949;0
2720;1.04389;0
2721;1.15627;0
2722;1.09036;0
2723;0.819962;0
2724;0.783976;0
2725;0.804265;0
2726;0.672652;0
2727;0.99318;0
2728;0.700112;0
2729;1.01941;0
2730;0.676455;0
2731;0.627059;0
2732;0.984225;0
2733;1.21557;0
2734;0.896579;0
2735;1.16333;0
2736;0.990306;0
2737;1.55769;0
2738;0.780721;0
2739;0.978923;0
2740;0.799825;0
2741;0.885414;0
2742;1.14094;0
2743;1.86696;0
2744;1.68116;0
2745;0.81103;0
2746;0.980124;0
2747;1.29495;0
2748;1.14636;0
2749;0.951714;0
2750;1.39346;0
2751;1.12546;0
2752;0.917614;0
2753;1.66704;0
2754;0.960427;0
2755;0.963259;0
2756;0.886208;0
2757;0.889888;0
2758;1.35292;0
2759;0.850243;0
2760;1.25757;0
2761;1.06356;0
2762;0.909079;0
2763;1.05462;0
2764;1.47694;0
2765;0.901887;0
2766;1.11398;0
2767;0.971852;0
2768;1.06976;0
2769;1.59358;0
2770;1.07173;0
2771;0.99457;0
2772;1.20824;0
2773;0.621048;0
2774;0.868267;0
2775;1.18722;0
2776;1.11991;0
2777;1.52712;0
2778;1.31806;0
2779;1.20984;0
2780;0.815065;0
2781;1.0823;0
2782;0.776144;0
2783;1.58986;0
2784;0.915005;0
2785;1.02905;0
2786;0.855559;0
2787;1.58925;0
2788;0.766807;0
2789;0.807131;0
2790;0.725793;0
2791;1.09664;0
2792;0.749365;0
2793;1.01954;0
2794;1.46662;0
2795;0.858099;0
2796;1.05775;0
2797;1.02876;0
2798;0.958921;0
2799;1.00433;0
2800;1.98123;0
2801;1.0524;0
2802;1.17092;0
2803;1.15141;0
2804;1.2211;0
2805;0.943352;0
2806;0.920219;0
2807;0.823366;0
2808;0.931982;0
2809;1.04938;0
2810;1.04311;0
2811;1.55369;0
2812;0.897798;0
2813;0.784048;0
2814;1.57061;0
2815;0.653871;0
2816;2.00047;0
2817;1.12255;0
2818;1.02261;0
2819;0.861765;0
2820;1.21078;0
2821;0.792182;0
2822;1.23501;0
2823;1.57333;0
2824;1.35667;0
2825;1.049;0
2826;1.29339;0
2827;1.53275;0
2828;0.74948;0
2829;1.11332;0
2830;1.31402;0
2831;1.14124;0
2832;1.41015;0
2833;0.696747;0
2834;0.75164;0
2835;0.750947;0
2836;0.756179;0
2837;0.948223;0
2838;0.740939;0
2839;1.34309;0
2840;0.940881;0
2841;1.44317;0
2842;0.715595;0
2843;1.3588;0
2844;0.67167;0
2845;1.91085;0
2846;0.727276;0
2847;0.94215;0
2848;0.72226;0
2849;1.14992;0
2850;1.20814;0
2851;0.964076;0
2852;1.17089;0
2853;1.27696;0
2854;0.973223;0
2855;1.04607;0
2856;1.56599;0
2857;1.04507;0
2858;0.760525;0
2859;1.05931;0
2860;1.01059;0
2861;1.07723;0
2862;1.24119;0
2863;0.993725;0
2864;0.986933;0
2865;0.820649;0
2866;1.22417;0
2867;0.90099;0
2868;0.932263;0
2869;0.568995;0
2870;0.988349;0
2871;0.989783;0
2872;0.781354;0
2873;1.21542;0
2874;1.18466;0
2875;1.7938;0
2876;0.814223;0
2877;0.60721;0
2878;0.979715;0
2879;0.564643;0
2880;1.39441;0
2881;0.897027;0
2882;1.04693;0
2883;1.02039;0
2884;1.11997;0
2885;0.812992;0
2886;0.887098;0
2887;1.54914;0
2888;0.909199;0
2889;0.712757;0
